hs,hs_l0,swl,tp
3.87969763567506,0.017190722913366534,1.8241567521161843,12.025298338058926
4.7150102701105725,0.013688096758465954,-0.3515269979346918,14.856406635860477
4.124434459481236,0.02644965860388634,-0.7610648781063019,9.995767770013641
4.273594488177351,0.007651609191010964,0.9756385570060342,18.91752231453551
4.6467340536567,0.027752952070834575,0.5218090415512124,10.357699464268288
4.5065093004221035,0.01868389681236239,0.759679066104066,12.43169640096338
4.135959308951865,0.04214631958996802,0.571174890598211,7.929618441742391
3.567343918248403,0.02205281664061506,1.6646057788400594,10.180859563079494
3.7950076685612673,0.023203738445266523,-0.5576623680566642,10.236967816259419
4.752344621759191,0.034289777065960515,0.0752090223760351,9.423573499037714
4.194296786282891,0.04403247860474389,-0.9134870469266613,7.8124455266703245
3.8902446633771315,0.014469741485145262,0.09952481068856267,13.125083090827891
3.021992081424667,0.0073331213483153294,-0.05273780076486567,16.249732453460634
3.34038753008417,0.015441614023238875,1.3292442101484556,11.773241978150907
3.5174814117963793,0.005147329561485183,-0.21335196445630933,20.92516579434747
4.848698100823696,0.0132642010000199,1.6232740909376893,15.304389659355811
3.946570415592843,0.03173531167976396,-0.7104049860718009,8.926527222002935
4.977442580611689,0.03709313772683441,1.9901592907516599,9.272574536952286
4.782761735214788,0.04095013301322186,-0.506156568092286,8.650788701120927
4.735027743300765,0.006031055583066125,-0.9869415729158076,22.42893168749322
4.032345190322277,0.011817468086771286,0.6009062837313275,14.786337749370285
4.257856018123299,0.04749423993852575,0.014815436651790748,7.5791238597923085
4.2567569563665675,0.006770123008789701,1.3691584835500565,20.071745288946975
4.820207265825431,0.021131822638263107,1.5405553362835405,12.089500784160382
4.558221056827561,0.03619209777391875,-0.2459768506186253,8.983277239858655
3.442795101864501,0.009541969430507813,-0.23377572658589008,15.20479494345518
3.3166346349340885,0.04280951515879981,-0.7400981066141561,7.04567572340766
3.314550889546551,0.03873754167350497,0.6697364975772178,7.4044074164112965
3.160233745033067,0.03545571776934843,-0.5013476463440181,7.557191926914888
4.315767098546705,0.013057811838515766,1.474304978550033,14.552505984328517
4.054461732592944,0.01979969642654822,-0.8750188768486651,11.454636892928226
4.992198835080979,0.018710318773792624,0.32737364335573127,13.075229896628018
4.656178815752659,0.01863215078024284,1.382785872719034,12.6539851363582
4.976654941212384,0.026925557602950196,-0.2525293680246333,10.882543245794833
4.604226535898872,0.01029365539197125,-0.2802430823056319,16.929242226694566
4.429731641055212,0.04660455348819649,-0.2008588890655344,7.804022672705792
3.8410007717619763,0.012054905530410623,0.4093229397598317,14.288422424756941
4.396785361985522,0.03010883988596452,0.7112710614402369,9.673076250440863
4.376660421285863,0.02801692097054458,-0.14091287155042842,10.004726320674319
4.861915815721076,0.022601007570891375,1.2504632213110867,11.74042468044216
4.431082696334635,0.01522022141928376,-0.4041179420830937,13.658041629751533
4.772726998547299,0.04235248221660795,1.216889690129093,8.49743501559722
4.442378053067198,0.02403858541305161,-0.5455851419466833,10.881713653464734
4.09973717322088,0.006875091284635311,0.5970269900851242,19.54711928157332
4.566205662004876,0.016192514011392847,0.05006265981554803,13.442021418736308
3.271448146299892,0.011054313555212643,-0.22207530767715133,13.770449618326294
3.4012620739689106,0.030440748396061687,1.1218768748574495,8.46128600616233
4.945302310154583,0.01768004226052097,0.36016019111073594,13.38747778228192
4.002698787015494,0.0069449671161833145,0.1633114980671584,19.21698927043904
4.813846245648018,0.0068246346671457705,0.892955285592989,21.259370130481777
4.923807006451204,0.017917692636992503,0.49091142972330104,13.269466413428207
4.572230600325874,0.022342439928503682,-0.09482007713832208,11.450982559409747
3.1339624350514868,0.04951223378700795,-0.04696956996353863,6.368462895364012
4.710231754401462,0.026859244664516276,0.8612075921561353,10.60030179691
3.316874947703117,0.039862878697243836,1.4931435424633603,7.3017037717183815
4.800938206360185,0.017224719996105267,-0.41618228025629855,13.363830616028974
3.904159759359855,0.04677355301494451,1.307972508241399,7.313202509255534
4.637528042614702,0.015378613188847229,1.8183857055382124,13.900444157224713
3.283123701413472,0.04230273288672413,1.7497949831535093,7.051855432192399
4.714301285688011,0.022685127807139494,-0.2863856395686357,11.53936848119958
4.538650356408184,0.027984007449994682,0.35443721568721487,10.194182389418927
4.072018999485836,0.039240424277218945,1.61170894732202,8.154212787469106
3.3124001948235353,0.037259320339417146,1.0058452866434422,7.547409709707971
3.3684788633702687,0.04319687283931613,1.134910904673367,7.068621853050091
3.0363274606285886,0.03607357645046938,1.0261920546353287,7.343848221013622
3.552510637409653,0.02601332665443559,1.9191568777983088,9.354352598878195
3.1213744758627007,0.023178998719103245,1.5933313845229704,9.289013442210337
4.726122446176869,0.012295437547074845,0.7434184590232169,15.693668701572374
3.821227746663043,0.021984204376232035,1.3323194529656721,10.553343510112855
3.6235424768795608,0.008758477577894334,1.2817246197265488,16.281572852227047
4.474984957777637,0.015044167109397006,1.1202379966384708,13.805613322420113
4.11904522114049,0.009664118497365665,-0.7280834739191115,16.525748780431726
4.550793221549897,0.01560115942844291,1.9208975931813694,13.671277651313583
3.8648858870804093,0.00786578650234706,0.3587143912193822,17.743580058190343
4.5579691292734905,0.01658520363537618,0.38895679913749426,13.269949659011772
3.0154565256547787,0.02757525659143658,-0.9076402401925365,8.370680088821546
3.083390802563866,0.03312871324007947,0.08564246038498302,7.722465774170199
3.4984926055840857,0.042968970325012235,0.45441281168982384,7.222823402621492
4.2870091697326265,0.007066415542502893,1.1633985237098057,19.716127120425565
3.8620309953816863,0.022154275616771846,-0.7168067853186662,10.568736982343735
4.796776378954569,0.031039878812518927,1.4893719239440872,9.950816497315305
4.5036800951053895,0.013310328360999435,0.38232069808126035,14.724256422544642
3.1513423344022704,0.023152560279540872,-0.27302228333597145,9.338825699622033
3.81826986551408,0.013659770713592118,-0.9541102136746833,13.383065235653165
4.379514107171072,0.008511416583845452,-0.998546903994971,18.157499084374678
4.025522868431068,0.010417910746345386,1.8736754426008773,15.734930268389405
3.084756709284,0.04991263407427487,-0.02393897201088624,6.292876426452115
4.210423095693677,0.03411807503701022,0.4432935608371169,8.892310099675154
3.9044347553306458,0.033691721688790824,1.7458721024022017,8.617106737464455
3.6350073636566522,0.019509109855618424,-0.5564013562608338,10.926420497398995
3.0199735642316763,0.02605825971242073,1.0956982415321659,8.617332613972367
3.2662251117597116,0.02454611561142209,0.3577753864981954,9.233697840027657
4.246214638959528,0.021624699589863284,-0.17623501295703425,11.216824369954276
3.9701773651679906,0.008831903300414761,-0.6910276266897067,16.971561083014983
3.0420736495615595,0.044048226272940076,1.9348903755954145,6.652189912642612
4.325638515443792,0.008731459423575772,-0.2241745924805847,17.81663493891985
4.454665938670653,0.020899882119954492,-0.6796491224963359,11.686370262400754
4.287995222237204,0.012105204965814118,0.8426106615979516,15.065552473624784
3.979070855726888,0.01179073892000078,0.6399951846923382,14.704975816323358
3.3734489556846676,0.04192220570465587,-0.47234986154967795,7.180571300926903
3.7303445733330256,0.02262402356786735,1.1730327773359726,10.278589983833653
4.547300202709539,0.013804589913869156,-0.2051727115481018,14.528107608852372
3.3180066675209225,0.04281593864197781,0.6011487585734607,7.046604263209289
3.7417888256069936,0.02185526485734247,0.6741318510669072,10.473831663528946
4.958275935888869,0.014948374917470305,0.5583802126959538,14.578483343264896
4.812810598766253,0.043809580171606945,0.1677245101254763,8.389939507874365
4.487986940257896,0.019057765206840608,1.6159365804656503,12.283829956056783
3.1909724354448303,0.049901073125318274,1.355599175855719,6.4010404763374495
3.417126831294164,0.028480737098976694,-0.39239200316749523,8.76796740254549
4.006990693359585,0.028012692156640064,0.5182760172483174,9.573610013442952
4.07374564297374,0.018938406388694016,-0.44674163458528926,11.740030587207718
3.9211465616831,0.03204822573024544,-0.9828473446431856,8.854183777300715
3.9782508103239644,0.019066429333632392,0.885858095319588,11.562596906751287
3.985033749778273,0.02204969978397395,-0.33988808439957185,10.761149162350938
3.3955606512756358,0.015407404282795877,0.3186517982734016,11.883243507463002
4.83649555599441,0.012148344349180709,1.1538376576840088,15.971688793475028
3.863157367064715,0.04475399638834343,-0.7753833545236086,7.437025631970983
3.797617463342056,0.04254568180113384,1.0336088947841162,7.562612597497599
4.738165123219499,0.007117316582169128,0.30128711080995463,20.65337086563368
3.0736753812418556,0.046577756931878204,0.6925889120905997,6.5025500547579025
3.413633381046238,0.008298267467273964,1.0913517214508426,16.23524002492682
3.089837450071317,0.013401842075936206,0.6183006796876545,12.154288984503864
3.8983678752731787,0.04692451131764846,0.049568170201948814,7.296011674843081
4.112073533402704,0.034752284881104184,0.7175972965736093,8.707284685573349
3.1167592185239803,0.04137640992149834,-0.6494629940233861,6.947350550804775
4.744114469789757,0.04528344863457154,1.3697102515637711,8.193167291341666
3.1668617409195727,0.023216751342149945,1.0326927617761132,9.34884192117333
3.8046110208179664,0.03821084398804751,1.4777061481263232,7.987406830553231
3.037360521149522,0.0315073527373553,-0.9137157546982217,7.859342299192048
4.343877221000879,0.028209874011198496,-0.8284301416869252,9.93304006476869
4.731304676682634,0.015491122376285662,-0.21681520462554738,13.9892040582252
4.329002512131456,0.043041173050525336,-0.1540899446627314,8.027787335811869
3.6536372204349803,0.016652899895886353,0.15341803496519013,11.856643596961005
4.649742701795105,0.025839737798948405,1.829011478975552,10.737777465413266
3.9568707526207514,0.008013745544104963,-0.7596134107131156,17.786977179167955
3.936356646103613,0.02125705061890664,1.4784374790920891,10.892804429834484
3.789719771167767,0.007225920392618145,1.440207759671154,18.331624476095797
3.760765958765104,0.01985173799648473,1.0765884375831547,11.017495350554704
3.569581657052573,0.012100055017977448,-0.2883975058588044,13.748615860136846
4.790854715072154,0.01887859382856967,1.0876851548646091,12.751629001459685
3.8672637123094695,0.01726052028584254,-0.041324925984566496,11.981713822304464
4.894058349041151,0.04428811256472259,1.2072459596530187,8.41462904446423
3.3375478550556354,0.012765238681682336,0.7077400021474385,12.943247943699372
4.838368423799435,0.049931257157951436,-0.8072261217715665,7.87965507313551
3.2265054504042943,0.015985399982143954,1.2378071149658396,11.372303395919133
3.8880875019866954,0.02374308559672835,-0.3418592046594331,10.243383340844769
3.184979183392964,0.03748822823653985,1.3612588430133332,7.378189937939788
4.69488880379238,0.015990918605005705,1.102960521935075,13.715761943490655
4.484856789201061,0.011940995572324586,0.0579730454017191,15.513079242041407
4.74801650364534,0.037396148394675276,0.1759337092508706,9.019587216597213
3.941366683364695,0.03135238008618239,1.512152824433446,8.974952372115004
3.501648558734716,0.028583093673428848,-0.8987083556039898,8.859835358683164
4.281289255070806,0.007173833161246595,1.2526993829470805,19.55490178517121
4.34896754253312,0.04591975904699603,1.1463816600411727,7.789996681535973
3.0141424379160204,0.015228666969538427,-0.6883792085269973,11.261466024342802
4.0854571666084265,0.0073266609844890845,1.079371170183126,18.90215291588605
4.118858117192816,0.011836745569792546,0.7502584321679509,14.931940456726727
3.520545757270216,0.0218046799097367,-0.43144086576821306,10.171245305265169
4.817622354071741,0.024422423746310564,1.2989288310819238,11.242579964747627
3.357380473240107,0.0173868061726068,1.464963082374953,11.123318262204922
4.741021662919207,0.024496613358712796,0.9859205263689923,11.13594137145632
3.235996028245368,0.03835720060575007,0.6665657827445801,7.352322147593945
4.3749959658123885,0.03892025752732423,-0.969493290526254,8.48681949939712
3.3356935977856232,0.019069866305068125,1.3259352080916234,10.586764228495552
4.30035850447423,0.021035472645198117,-0.16413334525154122,11.445115603415546
4.635014078354181,0.03490756933876996,0.6433593436988778,9.22379652289651
4.148441639984071,0.01847446094178726,1.0911735189327838,11.995009453057705
4.226194886580208,0.023660744083380696,0.6833751617521302,10.698048211199826
3.0651831990464444,0.009327593075337554,0.9088234362685172,14.510668219883154
4.17885077982062,0.02466338423076871,0.3001738435277035,10.419480999158633
4.388725911579637,0.03047752926555477,0.873884893589804,9.60557440981827
4.206335975555961,0.015328878729579089,0.8610384216639699,13.259916056685197
3.615022453434255,0.02634919985672176,1.213877624377239,9.375960596093577
3.1553030180963604,0.012791878764080607,-0.2724615107192556,12.571796972869784
3.3317723927656573,0.015334590964944075,-0.14066047361724432,11.799009595503628
4.133712755433552,0.005888308871894006,1.2330503470713743,21.20893425074066
3.9339172608514676,0.02893240934162323,-0.12439879673971266,9.333924851101559
4.070878619797266,0.035137721487437,0.804160806009262,8.615912272545744
3.9111347095796987,0.03537524882949981,1.150110193613731,8.416773209786617
3.061201522247373,0.023607308633747506,-0.05374795263067356,9.11521068274985
3.7032129448386013,0.03171694125001975,1.073985517608956,8.649433894040028
3.9154648761314226,0.013591761770225804,0.4890275342545558,13.586192979046253
4.876242315984031,0.0197397413167829,1.2664322187500328,12.581021388081325
3.6639811301950043,0.022833912849245144,-0.8934264636944209,10.139824407353982
3.662964551612848,0.04769679893775205,-0.27679010402587734,7.014807068984862
3.756872869005578,0.014952397312140132,-0.8695642489258992,12.688252859483324
4.0173648782472435,0.020227680723601652,0.23717766843308152,11.280843750651382
4.100586181957853,0.023458595365550134,0.8027497912133001,10.583174561662831
3.0068964383348966,0.033052421371933406,-0.6263574983946648,7.634868910178798
3.7844914740396893,0.04790526533584275,-0.9412619459093851,7.114692432670601
4.9985131204225555,0.02396358114595894,-0.09801512064333551,11.560817565796835
4.436699202951417,0.041684313909204164,0.5176301595806168,8.25824291947382
4.652454898462639,0.0056053227139947325,-0.9456362103739899,23.061352012449465
4.464128065297035,0.011945559386233068,-0.21501048578309545,15.474230666440633
4.036426770151909,0.008762383319496537,1.6398104536148437,17.180326169188554
4.7600037959527075,0.02104370574943142,0.1391508728204096,12.038892292561934
4.489821055870028,0.03279977642407206,-0.018996003379095017,9.365329552544933
